numero_police,date_edition,date_effet,date_echeance,numero_immatriculation,statut_contrat,entite,type_intermediaire,prime_nette,date_creation
POL193168,2023-12-03,2024-06-21,2025-03-03,2-35957D,suspendu,LEADWAY,agent generale,4292207,29-09-20242019
POL079859,2022-12-09,2025-06-08,2025-08-10,9-43891Y,annulé,SUNU,agent generale,4037719,29-09-20242019
POL640640,2020-09-19,2022-04-22,2023-11-02,IEQ-4741,valide,SUNU,bureau direct,2601094,29-09-20242019
POL623867,2022-05-21,2024-05-09,2025-02-04,SOZ-8920,expiré,SUNU,bureau direct,191237,29-09-20242019
POL038855,2023-08-11,2024-01-13,2024-12-20,8QS 150,valide,SUNU,agent generale,1760274,29-09-20242019
POL245690,2022-06-26,2023-03-29,2023-04-08,QAN 940,suspendu,NSIA,bureau direct,4005257,29-09-20242019
POL336281,2021-02-11,2021-08-31,2024-12-19,LMN-000,valide,NSIA,courtier,31788,29-09-20242019
POL784564,2020-06-09,2023-12-12,2024-05-23,03L K54,suspendu,NSIA,bureau direct,3441893,29-09-20242019
POL947349,2020-12-05,2021-06-25,2025-08-15,643 EWE,suspendu,NSIA,banque assurance,3542419,29-09-20242019
POL090983,2020-02-05,2024-08-02,2025-06-28,8WRK606,expiré,NSIA,courtier,3046404,29-09-20242019
POL042917,2023-12-19,2025-02-03,2025-06-30,9FE 980,suspendu,SUNU,bureau direct,920462,29-09-20242019
POL618030,2020-03-12,2021-10-02,2024-05-02,884-ITP,expiré,LEADWAY,agent generale,1216016,29-09-20242019
POL451850,2022-12-04,2025-06-21,2025-07-23,46-3861Z,annulé,SUNU,banque assurance,2006112,29-09-20242019
POL167917,2022-09-16,2024-09-22,2025-05-17,325-IQY,annulé,SUNU,banque assurance,4555487,29-09-20242019
POL487350,2022-11-15,2024-07-23,2025-03-30,9M 4636V,annulé,NSIA,courtier,2120025,29-09-20242019
POL950992,2024-06-27,2024-07-27,2024-11-28,EGQ 731,valide,SUNU,bureau direct,3974628,29-09-20242019
POL645127,2020-05-19,2022-01-27,2025-02-14,XYW 755,valide,LEADWAY,banque assurance,4379924,29-09-20242019
POL338946,2020-08-31,2022-11-15,2025-06-12,ZBM 649,suspendu,LEADWAY,agent generale,654748,29-09-20242019
POL385685,2020-11-05,2024-06-04,2024-10-11,O32-58X,valide,SUNU,courtier,4870344,29-09-20242019
POL992073,2024-06-14,2024-10-01,2025-06-02,7JY 859,suspendu,SUNU,bureau direct,402047,29-09-20242019
POL772097,2021-03-10,2023-04-22,2024-01-02,93-M697,annulé,SUNU,agent generale,3154015,29-09-20242019
POL740096,2024-07-06,2025-09-28,2025-09-28,9826 ST,annulé,SUNU,courtier,1295134,29-09-20242019
POL832254,2023-12-28,2025-07-02,2025-08-09,2-04251,suspendu,NSIA,banque assurance,194474,29-09-20242019
POL984522,2021-05-31,2021-06-21,2023-05-29,0N 29652,expiré,LEADWAY,courtier,4968438,29-09-20242019
POL564369,2019-11-02,2020-05-14,2023-10-06,97R Y99,suspendu,LEADWAY,courtier,2336139,29-09-20242019
POL030112,2021-12-07,2024-11-13,2025-06-02,FLL C70,suspendu,NSIA,agent generale,868029,29-09-20242019
POL158803,2019-10-10,2023-10-27,2024-02-10,1QV B97,valide,SUNU,banque assurance,1879055,29-09-20242019
POL027392,2022-07-04,2025-08-29,2025-09-15,293 YUM,suspendu,LEADWAY,banque assurance,3705515,29-09-20242019
POL317893,2020-05-26,2020-10-21,2025-02-03,P97 7PM,suspendu,SUNU,agent generale,1898869,29-09-20242019
POL344617,2021-05-22,2022-03-25,2022-05-20,ZVM-5380,expiré,SUNU,agent generale,3449677,29-09-20242019
POL702428,2022-08-23,2022-12-25,2025-09-23,526-AYU,expiré,LEADWAY,banque assurance,1989433,29-09-20242019
POL498351,2024-02-28,2025-01-25,2025-09-13,V17 8WX,suspendu,SUNU,agent generale,3409377,29-09-20242019
POL961879,2020-08-30,2021-11-05,2023-12-12,8Y 79223,annulé,SUNU,courtier,2981254,29-09-20242019
POL880039,2023-01-04,2024-11-01,2025-06-17,LHG 767,suspendu,LEADWAY,courtier,287864,29-09-20242019
POL329192,2022-03-15,2022-03-21,2023-01-06,7F 0S1AJJ,suspendu,LEADWAY,banque assurance,2655720,29-09-20242019
POL267518,2022-02-20,2023-11-01,2025-08-01,NI 0000,suspendu,NSIA,bureau direct,1093952,29-09-20242019
POL901756,2022-04-19,2023-06-15,2025-05-28,64-9106X,expiré,SUNU,bureau direct,490410,29-09-20242019
POL597503,2022-04-14,2022-05-08,2023-08-04,EL-2428,valide,SUNU,agent generale,1965364,29-09-20242019
POL411230,2020-10-16,2024-02-11,2024-11-06,8XEB 81,valide,NSIA,bureau direct,3304315,29-09-20242019
POL327624,2019-10-26,2021-12-31,2023-08-10,307738,suspendu,LEADWAY,banque assurance,4842240,29-09-20242019
POL491796,2023-08-10,2025-03-27,2025-08-08,MTX 070,suspendu,LEADWAY,banque assurance,1590480,29-09-20242019
POL324377,2023-07-26,2023-10-08,2024-01-20,87S P52,expiré,NSIA,banque assurance,3349869,29-09-20242019
POL902252,2022-12-30,2024-04-30,2024-11-14,LKJ 533,suspendu,LEADWAY,courtier,4487535,29-09-20242019
POL123917,2021-07-15,2025-04-08,2025-09-20,9H 9265U,expiré,SUNU,banque assurance,2446729,29-09-20242019
POL338611,2020-08-10,2020-12-13,2025-01-08,925X,valide,LEADWAY,bureau direct,2471168,29-09-20242019
POL209707,2022-05-09,2023-08-05,2025-05-05,521 DIU,valide,NSIA,agent generale,429571,29-09-20242019
POL857621,2024-01-03,2025-06-22,2025-08-27,006P,valide,NSIA,bureau direct,4926035,29-09-20242019
POL967571,2023-05-04,2023-10-21,2025-08-14,66LN3,expiré,NSIA,banque assurance,1866035,29-09-20242019
POL014248,2022-05-19,2024-12-31,2025-04-28,143 6LS,suspendu,LEADWAY,agent generale,4064549,29-09-20242019
POL084554,2022-10-15,2024-07-03,2025-05-01,D 743778,expiré,LEADWAY,bureau direct,30867,29-09-20242019
POL217850,2024-05-22,2025-04-10,2025-04-12,8-9857I,valide,SUNU,courtier,4850755,29-09-20242019
POL706826,2021-03-13,2024-08-10,2025-02-18,8B585,suspendu,SUNU,bureau direct,1869944,29-09-20242019
POL117458,2021-01-11,2025-07-31,2025-08-26,732862,valide,LEADWAY,courtier,2575790,29-09-20242019
POL788046,2022-08-21,2023-05-15,2024-08-07,KEL 503,valide,LEADWAY,banque assurance,1262130,29-09-20242019
POL166587,2021-08-27,2025-03-30,2025-05-18,0-92647,suspendu,SUNU,courtier,1457908,29-09-20242019
POL254175,2021-01-27,2023-10-20,2025-04-14,11S OY1,valide,LEADWAY,courtier,4144509,29-09-20242019
POL070143,2022-12-04,2023-11-17,2025-02-16,PGW-3404,expiré,SUNU,banque assurance,3777912,29-09-20242019
POL189144,2020-01-03,2022-04-19,2022-09-08,XDP1475,annulé,NSIA,courtier,664408,29-09-20242019
POL776515,2019-10-14,2025-05-28,2025-07-05,8UP E20,suspendu,LEADWAY,banque assurance,1509272,29-09-20242019
POL563790,2020-11-27,2025-08-17,2025-08-24,556 0866,valide,NSIA,banque assurance,1435929,29-09-20242019
POL971497,2019-10-19,2020-06-07,2024-06-17,OQO 6445,annulé,SUNU,agent generale,2126684,29-09-20242019
POL369843,2023-07-10,2023-09-05,2023-11-24,966-RED,suspendu,NSIA,bureau direct,4120943,29-09-20242019
POL988358,2022-09-19,2024-01-01,2025-09-06,WYN 048,annulé,NSIA,bureau direct,781832,29-09-20242019
POL378879,2022-08-12,2024-08-29,2025-06-18,98IB3,valide,SUNU,banque assurance,100348,29-09-20242019
POL123250,2020-11-27,2025-05-20,2025-07-13,155-WWPN,suspendu,LEADWAY,agent generale,1018919,29-09-20242019
POL411936,2021-09-29,2022-05-11,2024-12-07,172 IRB,valide,SUNU,agent generale,69653,29-09-20242019
POL225754,2020-06-20,2021-02-06,2024-04-24,954-ORU,suspendu,SUNU,banque assurance,2868836,29-09-20242019
POL229590,2019-10-02,2025-02-24,2025-05-22,4QH98,annulé,NSIA,bureau direct,147699,29-09-20242019
POL568063,2023-12-02,2025-01-22,2025-06-13,IPC-1744,annulé,SUNU,bureau direct,3566690,29-09-20242019
POL402851,2021-06-14,2024-04-08,2025-02-26,ZJG 955,suspendu,NSIA,agent generale,2374342,29-09-20242019
POL804023,2020-11-25,2021-11-14,2023-01-12,RDT-4588,valide,SUNU,agent generale,323692,29-09-20242019
POL088131,2023-03-25,2023-07-21,2024-02-29,HCU 567,suspendu,NSIA,banque assurance,2509582,29-09-20242019
POL906881,2022-08-31,2023-07-24,2023-12-25,592-QBU,valide,NSIA,courtier,816523,29-09-20242019
POL330961,2020-12-21,2021-04-02,2024-01-18,78I 5976,valide,LEADWAY,agent generale,3370104,29-09-20242019
POL215907,2023-01-30,2023-06-19,2024-04-14,J99-PAG,annulé,NSIA,bureau direct,4217367,29-09-20242019
POL326327,2022-09-25,2023-10-12,2025-06-10,353-TSO,suspendu,NSIA,courtier,2719033,29-09-20242019
POL984379,2022-08-14,2025-04-15,2025-05-14,ZZ9 8062,annulé,SUNU,banque assurance,2289803,29-09-20242019
POL752719,2021-04-16,2023-11-13,2025-09-21,4VKL 66,annulé,NSIA,banque assurance,4302120,29-09-20242019
POL983748,2024-05-24,2025-05-10,2025-09-19,592 QJR,valide,SUNU,courtier,1929970,29-09-20242019
POL289699,2024-04-22,2025-04-24,2025-06-10,2DQ1101,expiré,NSIA,agent generale,2614341,29-09-20242019
POL569818,2020-08-20,2025-03-25,2025-08-10,0AIG197,valide,SUNU,agent generale,1569605,29-09-20242019
POL014424,2023-07-09,2025-05-20,2025-06-04,575-MZE,suspendu,LEADWAY,agent generale,4285130,29-09-20242019
POL858705,2021-06-12,2023-02-08,2024-06-08,30E 6437,suspendu,SUNU,banque assurance,2445221,29-09-20242019
POL281163,2023-08-13,2023-12-23,2024-09-02,155 OHZ,expiré,NSIA,banque assurance,3252842,29-09-20242019
POL430851,2024-06-03,2024-11-19,2025-01-08,A33-PIL,expiré,LEADWAY,bureau direct,176165,29-09-20242019
POL249795,2022-06-29,2025-07-11,2025-09-18,DQV-0684,valide,NSIA,banque assurance,4499673,29-09-20242019
POL331029,2022-12-04,2025-06-22,2025-09-08,SA 6703,annulé,LEADWAY,courtier,600143,29-09-20242019
POL614979,2022-01-28,2025-08-22,2025-09-08,LNZ-810,valide,SUNU,bureau direct,1777861,29-09-20242019
POL501495,2021-05-31,2025-08-04,2025-09-09,6A 1640J,annulé,SUNU,bureau direct,969478,29-09-20242019
POL240631,2024-03-05,2024-03-30,2025-02-21,MJT 098,suspendu,LEADWAY,agent generale,1875140,29-09-20242019
POL071213,2021-06-03,2021-07-08,2023-09-05,28U 931,annulé,LEADWAY,banque assurance,4925667,29-09-20242019
POL964957,2024-01-09,2024-07-02,2025-07-23,82-VA21,expiré,NSIA,banque assurance,552925,29-09-20242019
POL016921,2022-08-03,2024-01-26,2025-03-29,RBL T43,suspendu,LEADWAY,banque assurance,4615991,29-09-20242019
POL047450,2022-06-21,2023-12-21,2025-08-25,11-8957T,annulé,NSIA,courtier,328285,29-09-20242019
POL377928,2023-11-09,2024-03-04,2025-01-30,981-UHX,valide,LEADWAY,bureau direct,1935914,29-09-20242019
POL456113,2024-05-14,2024-12-16,2025-04-05,HMW-4858,annulé,SUNU,bureau direct,2222251,29-09-20242019
POL112430,2023-03-31,2024-09-06,2025-01-18,KO 46076,suspendu,NSIA,agent generale,3284013,29-09-20242019
POL720870,2022-08-18,2024-03-06,2024-10-11,KXP-6781,valide,SUNU,courtier,3843446,29-09-20242019
POL081426,2021-04-27,2022-06-06,2023-07-22,XIH 0262,annulé,NSIA,agent generale,1560488,29-09-20242019
POL784520,2023-09-14,2024-03-05,2024-05-23,331T6,expiré,SUNU,banque assurance,2398485,29-09-20242019
POL761233,2021-12-10,2023-05-03,2025-09-27,764 FLX,expiré,NSIA,bureau direct,4975045,29-09-20242019
POL064542,2020-10-15,2024-03-10,2025-05-21,HJE 208,annulé,SUNU,courtier,1799199,29-09-20242019
POL352499,2023-12-11,2025-04-16,2025-06-19,CVL 620,expiré,NSIA,banque assurance,2499206,29-09-20242019
POL634513,2023-07-22,2024-02-05,2024-06-06,2990,valide,LEADWAY,bureau direct,690319,29-09-20242019
POL740437,2023-12-26,2025-05-11,2025-06-08,KCX 440,suspendu,LEADWAY,bureau direct,3417907,29-09-20242019
POL370172,2023-03-23,2023-10-10,2024-11-25,SYM-080,expiré,SUNU,agent generale,2196826,29-09-20242019
POL283512,2021-10-05,2023-05-15,2023-05-20,277-JVO,expiré,SUNU,bureau direct,844781,29-09-20242019
POL264170,2022-07-03,2025-07-18,2025-07-30,GL 8937,expiré,SUNU,agent generale,2646998,29-09-20242019
POL925168,2024-03-26,2024-11-23,2025-07-13,CDZ-9367,valide,SUNU,banque assurance,1297376,29-09-20242019
POL171507,2024-02-01,2025-09-19,2025-09-25,597E8,valide,NSIA,courtier,3432678,29-09-20242019
POL906030,2024-04-05,2025-04-23,2025-08-13,92I 901,suspendu,SUNU,banque assurance,250187,29-09-20242019
POL250093,2022-12-15,2023-03-22,2024-05-31,27-VM04,annulé,LEADWAY,courtier,279943,29-09-20242019
POL408163,2020-07-09,2022-09-03,2023-05-06,671X5,suspendu,NSIA,courtier,4991680,29-09-20242019
POL438218,2020-01-07,2023-04-22,2024-04-05,1FA 575,expiré,LEADWAY,banque assurance,774852,29-09-20242019
POL760196,2020-03-07,2022-02-02,2024-07-27,7IG9553,valide,LEADWAY,agent generale,476745,29-09-20242019
POL515114,2020-05-21,2025-05-06,2025-08-04,UZF3966,suspendu,NSIA,agent generale,971354,29-09-20242019
POL438895,2021-06-16,2022-04-09,2022-12-14,9EB 328,suspendu,NSIA,agent generale,1429091,29-09-20242019
POL687672,2023-10-30,2024-10-16,2025-03-10,ZNZ 984,expiré,NSIA,agent generale,3034186,29-09-20242019
POL600614,2021-09-29,2025-03-22,2025-08-24,19X 6720,expiré,NSIA,bureau direct,2784273,29-09-20242019
POL949232,2021-10-17,2021-12-30,2022-10-11,607-909,suspendu,NSIA,agent generale,3767430,29-09-20242019
POL107669,2024-06-18,2025-04-05,2025-09-18,PB-7515,suspendu,SUNU,banque assurance,904839,29-09-20242019
POL926108,2023-10-20,2024-10-28,2024-11-23,549 JCD,expiré,SUNU,bureau direct,3192620,29-09-20242019
POL514307,2024-07-02,2025-09-10,2025-09-13,ZSU 900,valide,LEADWAY,courtier,3715377,29-09-20242019
POL932647,2020-11-14,2025-08-24,2025-09-23,28G AU7,annulé,NSIA,banque assurance,1273580,29-09-20242019
POL742592,2020-08-04,2024-01-04,2025-02-24,ZV-2782,suspendu,NSIA,banque assurance,4579217,29-09-20242019
POL527310,2022-03-09,2023-01-09,2023-07-15,LTV-8610,suspendu,SUNU,bureau direct,2354808,29-09-20242019
POL814736,2022-09-12,2024-06-23,2025-07-14,35-XM18,valide,LEADWAY,courtier,234491,29-09-20242019
POL128499,2024-02-08,2025-08-02,2025-09-24,SP 3027,suspendu,SUNU,banque assurance,4828679,29-09-20242019
POL551716,2021-02-15,2022-04-07,2024-07-23,664-JEP,expiré,NSIA,banque assurance,4775482,29-09-20242019
POL032314,2022-01-29,2024-06-30,2025-01-08,529 QYM,expiré,NSIA,banque assurance,3178668,29-09-20242019
POL647900,2020-09-23,2021-06-14,2024-12-18,457-VVN,expiré,NSIA,banque assurance,4441845,29-09-20242019
POL823209,2020-03-07,2023-02-26,2025-06-12,5W X8714,annulé,SUNU,bureau direct,2782421,29-09-20242019
POL642006,2022-04-12,2025-07-18,2025-08-25,JOB-545,annulé,LEADWAY,bureau direct,862827,29-09-20242019
POL068197,2024-04-23,2024-10-17,2024-11-13,LHZ 714,expiré,LEADWAY,banque assurance,3816418,29-09-20242019
POL427979,2021-10-08,2025-03-09,2025-06-29,716-CXPS,valide,NSIA,courtier,88770,29-09-20242019
POL209580,2022-03-24,2024-01-09,2024-04-29,1R L7971,expiré,NSIA,agent generale,4858482,29-09-20242019
POL877930,2020-06-06,2022-06-16,2025-05-23,3-62781,suspendu,LEADWAY,courtier,2778203,29-09-20242019
POL064544,2020-06-21,2024-05-31,2025-05-22,3S B0696,suspendu,NSIA,courtier,3372092,29-09-20242019
POL712017,2023-02-06,2025-07-11,2025-08-30,151-MBR,valide,NSIA,agent generale,813216,29-09-20242019
POL320156,2020-10-19,2024-04-28,2024-12-04,9T 4512V,expiré,SUNU,courtier,4905469,29-09-20242019
POL952662,2024-01-21,2024-12-19,2025-06-17,95-UL44,expiré,NSIA,bureau direct,3952210,29-09-20242019
POL709111,2023-05-18,2024-01-16,2024-03-01,000 IZG,annulé,LEADWAY,bureau direct,1227041,29-09-20242019
POL598188,2024-06-25,2025-09-12,2025-09-24,MWX 602,valide,LEADWAY,courtier,1048423,29-09-20242019
POL866148,2019-10-22,2023-10-30,2025-07-09,ITS-088,expiré,LEADWAY,banque assurance,1655274,29-09-20242019
POL453495,2024-07-27,2025-05-23,2025-05-31,300Q3,expiré,NSIA,agent generale,3576989,29-09-20242019
POL384693,2022-09-19,2024-11-03,2024-11-21,37K H38,expiré,SUNU,bureau direct,1648339,29-09-20242019
POL231542,2021-03-27,2023-12-09,2025-07-19,VJ 86507,expiré,LEADWAY,bureau direct,1589456,29-09-20242019
POL408861,2020-10-15,2024-01-31,2025-01-15,50M 0783,expiré,LEADWAY,agent generale,4239225,29-09-20242019
POL405932,2019-10-19,2021-01-17,2024-03-28,656 FSU,expiré,SUNU,courtier,4964577,29-09-20242019
POL673025,2023-05-27,2024-02-24,2024-09-02,ISE 117,valide,LEADWAY,banque assurance,905420,29-09-20242019
POL120382,2023-07-17,2023-08-24,2024-01-05,016-AHZ,annulé,NSIA,banque assurance,1314120,29-09-20242019
POL017554,2022-06-20,2025-09-17,2025-09-28,HEV 016,suspendu,SUNU,banque assurance,3826390,29-09-20242019
POL826291,2021-11-22,2023-10-14,2025-02-17,3-87235U,valide,SUNU,bureau direct,2195237,29-09-20242019
POL567561,2024-03-21,2024-12-12,2025-01-15,20F 3110,annulé,LEADWAY,agent generale,1025659,29-09-20242019
POL161297,2023-10-06,2025-03-21,2025-08-23,336-UPP,valide,LEADWAY,courtier,3085670,29-09-20242019
POL258609,2022-12-04,2024-02-16,2024-04-07,00-I625,valide,LEADWAY,courtier,4575020,29-09-20242019
POL214966,2024-08-23,2025-01-21,2025-06-30,862 VLR,suspendu,NSIA,bureau direct,809118,29-09-20242019
POL370920,2020-01-26,2024-03-12,2024-12-16,U24-41X,expiré,SUNU,bureau direct,1689756,29-09-20242019
POL855412,2021-10-01,2024-08-07,2024-10-02,439 HYA,valide,NSIA,banque assurance,2566091,29-09-20242019
POL978841,2021-11-17,2024-03-04,2024-09-15,64C TS3,suspendu,NSIA,banque assurance,4554616,29-09-20242019
POL499771,2019-10-15,2025-03-10,2025-07-05,934-LRF,annulé,NSIA,bureau direct,3390849,29-09-20242019
POL772742,2020-11-08,2021-07-01,2025-03-04,677-SNF,annulé,LEADWAY,agent generale,2998158,29-09-20242019
POL973569,2024-09-15,2025-08-27,2025-09-13,8H SZ674,expiré,LEADWAY,courtier,2473110,29-09-20242019
POL734738,2020-02-06,2024-05-10,2024-08-20,41X G74,valide,NSIA,banque assurance,3094659,29-09-20242019
POL556034,2019-10-06,2022-07-19,2024-12-24,DRD5712,annulé,LEADWAY,courtier,2690842,29-09-20242019
POL331706,2022-10-18,2023-08-21,2025-08-29,ZQP 159,expiré,LEADWAY,banque assurance,3103443,29-09-20242019
POL266065,2021-01-23,2024-06-10,2024-09-14,278-HOX,annulé,SUNU,agent generale,2974800,29-09-20242019
POL128545,2021-02-11,2022-08-27,2025-06-08,2345,suspendu,SUNU,courtier,1169806,29-09-20242019
POL821467,2020-07-29,2022-05-24,2023-04-28,536 7PW,valide,NSIA,banque assurance,3105039,29-09-20242019
POL225526,2022-02-02,2023-06-15,2024-10-07,7P F6531,annulé,NSIA,courtier,3599527,29-09-20242019
POL099286,2022-06-03,2023-04-20,2024-12-23,66PQ029,suspendu,NSIA,agent generale,4678572,29-09-20242019
POL000712,2020-05-26,2022-08-01,2024-02-13,CUU 182,suspendu,NSIA,bureau direct,4247371,29-09-20242019
POL091881,2021-12-04,2022-02-08,2022-11-08,0V 39620,annulé,LEADWAY,banque assurance,894383,29-09-20242019
POL977588,2023-05-09,2025-07-21,2025-09-07,HHM-674,valide,SUNU,bureau direct,2865787,29-09-20242019
POL575152,2020-06-02,2024-10-15,2024-10-18,SBD 585,expiré,LEADWAY,courtier,2589187,29-09-20242019
POL869130,2024-04-10,2025-05-12,2025-06-20,6A 9582Y,annulé,SUNU,bureau direct,4358815,29-09-20242019
POL824389,2021-05-09,2023-07-08,2024-10-06,4394 EZ,expiré,SUNU,agent generale,4098604,29-09-20242019
POL352139,2021-08-16,2022-04-03,2023-07-19,DCM 126,valide,NSIA,courtier,1454538,29-09-20242019
POL891727,2023-01-02,2023-09-05,2024-09-01,1GG4193,suspendu,SUNU,banque assurance,4010625,29-09-20242019
POL604678,2022-03-10,2025-05-16,2025-07-28,427 9KC,suspendu,NSIA,courtier,1230796,29-09-20242019
POL196838,2020-09-17,2021-02-24,2022-03-26,0-W7296,expiré,NSIA,bureau direct,551026,29-09-20242019
POL899186,2021-02-10,2021-10-26,2024-09-30,SAO-777,valide,NSIA,banque assurance,2098192,29-09-20242019
POL968859,2020-06-19,2025-02-21,2025-03-26,OMG6010,valide,NSIA,agent generale,2502761,29-09-20242019
POL929054,2024-05-11,2024-05-16,2025-04-17,JBB-6930,expiré,LEADWAY,courtier,4743181,29-09-20242019
POL200887,2020-06-11,2020-12-25,2021-06-24,9G 0C0IQR,annulé,SUNU,bureau direct,3603674,29-09-20242019
POL782452,2022-03-19,2024-04-14,2024-12-28,LKL 523,annulé,NSIA,agent generale,1273631,29-09-20242019
POL884894,2020-12-13,2022-11-17,2024-05-09,16WZ5,suspendu,SUNU,banque assurance,2992237,29-09-20242019
POL903526,2023-05-16,2024-02-24,2024-08-08,0WDK 19,annulé,LEADWAY,courtier,4984452,29-09-20242019
POL048953,2024-04-16,2025-04-15,2025-04-28,3G687,suspendu,SUNU,courtier,3582671,29-09-20242019
POL155960,2020-05-22,2020-08-22,2023-01-13,V00-75A,valide,SUNU,banque assurance,717788,29-09-20242019
POL759629,2021-05-27,2024-05-09,2024-07-19,240-CLSR,annulé,SUNU,banque assurance,2574733,29-09-20242019
POL556845,2023-03-12,2025-01-19,2025-08-31,965K6,suspendu,LEADWAY,courtier,3706339,29-09-20242019
POL684493,2022-09-06,2024-01-24,2024-09-11,TTX-4473,expiré,SUNU,agent generale,2896964,29-09-20242019
POL280296,2022-08-04,2024-03-23,2024-12-25,KNG 046,annulé,NSIA,courtier,3079511,29-09-20242019
POL855441,2022-06-29,2023-08-16,2024-12-28,7TNJ645,expiré,SUNU,courtier,4931102,29-09-20242019
POL087749,2021-01-22,2023-02-26,2024-04-16,0SI5323,suspendu,LEADWAY,courtier,1902777,29-09-20242019
POL049010,2020-03-22,2025-07-07,2025-08-27,HAO 274,valide,LEADWAY,bureau direct,3498323,29-09-20242019
POL344814,2023-01-06,2024-12-28,2025-02-07,ZEL-378,suspendu,NSIA,bureau direct,2034874,29-09-20242019
POL107046,2022-06-09,2023-06-04,2023-12-03,3SK12,expiré,NSIA,bureau direct,702833,29-09-20242019
POL656688,2020-09-19,2024-01-27,2024-07-10,NUL 581,suspendu,SUNU,agent generale,2047036,29-09-20242019
POL267962,2023-04-11,2025-08-13,2025-08-13,60H•964,annulé,NSIA,courtier,428292,29-09-20242019
POL592751,2020-07-25,2022-03-03,2023-03-29,305-140,suspendu,LEADWAY,banque assurance,3989544,29-09-20242019
POL225392,2023-12-05,2024-06-03,2025-02-24,805 DFK,annulé,LEADWAY,bureau direct,1601274,29-09-20242019
POL809689,2021-11-26,2021-12-19,2025-07-06,YSD B22,expiré,SUNU,agent generale,1548264,29-09-20242019
POL361928,2022-02-12,2022-09-03,2025-03-08,453 CDH,valide,LEADWAY,courtier,900258,29-09-20242019
POL872548,2024-08-11,2024-12-20,2025-03-13,QYY 624,expiré,LEADWAY,agent generale,3007397,29-09-20242019
POL035881,2019-11-24,2022-07-13,2024-07-25,62B 4144,valide,SUNU,agent generale,1207909,29-09-20242019
