numero_police,date_edition,date_effet,date_echeance,numero_immatriculation,statut_contrat,entite,type_intermediaire,prime_nette,date_creation
POL197706,2024-03-10,2025-01-30,2025-05-26,57N•942,valide,LEADWAY,agent generale,1178736,29-09-20242018
POL625158,2019-11-16,2025-05-15,2025-09-13,37V SZ7,expiré,SUNU,agent generale,3035316,29-09-20242018
POL593108,2024-03-26,2024-07-09,2024-12-30,14N G54,expiré,LEADWAY,bureau direct,3132390,29-09-20242018
POL547468,2023-09-27,2024-04-20,2025-07-28,CC 5245,suspendu,LEADWAY,agent generale,3334300,29-09-20242018
POL652856,2023-08-11,2025-09-12,2025-09-14,HDC 517,annulé,NSIA,agent generale,4026274,29-09-20242018
POL315488,2022-11-22,2024-03-25,2024-11-27,2S102,suspendu,SUNU,agent generale,4781399,29-09-20242018
POL991837,2022-03-29,2023-03-09,2023-05-19,YSQ0396,annulé,LEADWAY,agent generale,2316042,29-09-20242018
POL050011,2020-02-06,2022-10-25,2023-06-23,5O 08898,expiré,SUNU,banque assurance,1538032,29-09-20242018
POL868909,2022-09-30,2024-03-28,2025-08-31,98-94600,suspendu,LEADWAY,agent generale,4597537,29-09-20242018
POL863346,2021-06-24,2024-12-12,2025-09-13,A77-06P,valide,NSIA,courtier,1674836,29-09-20242018
POL023658,2021-11-23,2024-06-02,2025-03-21,530 8TS,valide,SUNU,courtier,418215,29-09-20242018
POL858218,2020-01-18,2020-02-24,2022-04-15,755-JWN,expiré,NSIA,agent generale,1060893,29-09-20242018
POL928589,2022-10-31,2023-06-16,2023-09-10,KGC 872,suspendu,SUNU,courtier,3308870,29-09-20242018
POL580438,2021-04-21,2023-10-24,2024-01-30,50-8448V,annulé,SUNU,banque assurance,758959,29-09-20242018
POL666143,2023-01-15,2023-10-24,2024-06-09,581TPF,expiré,LEADWAY,agent generale,4751776,29-09-20242018
POL168085,2023-11-18,2025-02-01,2025-04-20,RFS 800,annulé,LEADWAY,banque assurance,2115090,29-09-20242018
POL426311,2023-10-18,2024-03-02,2025-01-14,106TP,suspendu,LEADWAY,agent generale,1639260,29-09-20242018
POL799499,2024-06-10,2025-06-11,2025-09-15,JYT 127,expiré,SUNU,courtier,2458463,29-09-20242018
POL222683,2022-06-26,2022-09-22,2024-09-16,700 IAP,valide,SUNU,bureau direct,3997989,29-09-20242018
POL000528,2024-05-10,2024-09-18,2025-04-14,9-5559W,suspendu,LEADWAY,bureau direct,3787381,29-09-20242018
POL866385,2023-02-26,2023-09-29,2023-10-20,1YU 909,valide,NSIA,banque assurance,2612455,29-09-20242018
POL926225,2022-08-03,2022-10-11,2023-04-20,2VQ8979,valide,SUNU,banque assurance,4326602,29-09-20242018
POL561474,2023-06-22,2025-04-02,2025-04-23,6QP 951,suspendu,LEADWAY,bureau direct,3216979,29-09-20242018
POL600281,2023-07-17,2023-10-25,2024-05-20,AIA1153,suspendu,NSIA,agent generale,4483028,29-09-20242018
POL932056,2021-11-04,2022-10-29,2023-11-24,373 FIQ,suspendu,LEADWAY,bureau direct,3645729,29-09-20242018
POL012860,2023-06-26,2025-06-24,2025-07-23,HAQ0935,valide,NSIA,bureau direct,416480,29-09-20242018
POL733952,2023-02-26,2024-04-20,2025-03-16,2FZX 89,suspendu,NSIA,bureau direct,1932930,29-09-20242018
POL903437,2022-11-16,2023-08-10,2025-04-12,01TJ7,suspendu,SUNU,courtier,2554833,29-09-20242018
POL111413,2020-07-17,2022-05-13,2025-01-17,0QO 715,annulé,LEADWAY,bureau direct,2753448,29-09-20242018
POL981961,2024-06-08,2025-06-28,2025-06-30,IGP-4628,suspendu,SUNU,courtier,2657650,29-09-20242018
POL969552,2020-03-16,2023-04-06,2025-04-28,VLJ R53,expiré,LEADWAY,agent generale,2500191,29-09-20242018
POL952276,2024-07-21,2025-07-01,2025-07-22,Y65 3FL,valide,SUNU,banque assurance,1986107,29-09-20242018
POL695471,2021-06-17,2025-01-13,2025-05-16,MAA 915,expiré,NSIA,bureau direct,3658997,29-09-20242018
POL677912,2020-01-07,2021-05-25,2021-10-04,6W S7098,annulé,LEADWAY,agent generale,3250208,29-09-20242018
POL449651,2021-07-26,2024-04-12,2025-09-25,20KO7,expiré,SUNU,bureau direct,2475173,29-09-20242018
POL140700,2024-05-17,2025-05-29,2025-08-08,101 QLR,valide,NSIA,courtier,2677141,29-09-20242018
POL224110,2020-08-15,2021-05-06,2022-04-25,LUC 666,expiré,SUNU,bureau direct,2623948,29-09-20242018
POL323522,2021-11-05,2025-04-29,2025-06-11,3PZ1579,expiré,SUNU,agent generale,3940794,29-09-20242018
POL097271,2020-02-04,2022-11-06,2025-06-02,588 HMY,expiré,LEADWAY,agent generale,2446205,29-09-20242018
POL265905,2022-11-15,2023-01-08,2023-09-11,7S JH855,expiré,NSIA,bureau direct,809841,29-09-20242018
POL137779,2024-05-31,2024-09-18,2024-11-03,A59 8ZY,annulé,SUNU,agent generale,1873784,29-09-20242018
POL794794,2022-02-02,2022-10-20,2023-10-06,RUA-423,valide,SUNU,courtier,4931672,29-09-20242018
POL477325,2021-08-27,2023-12-23,2025-08-13,217 UFC,valide,LEADWAY,bureau direct,541711,29-09-20242018
POL334968,2019-11-22,2025-04-12,2025-07-31,43-8396U,annulé,SUNU,banque assurance,3162812,29-09-20242018
POL790501,2021-07-23,2022-12-21,2024-06-09,396 COJ,expiré,NSIA,bureau direct,1558238,29-09-20242018
POL222493,2023-04-20,2023-05-08,2025-07-14,FTG-7229,suspendu,NSIA,banque assurance,2628871,29-09-20242018
POL596983,2021-02-07,2022-08-22,2022-11-05,025 OCH,valide,SUNU,banque assurance,1434273,29-09-20242018
POL705759,2019-12-15,2025-02-05,2025-05-24,28B 5585,expiré,NSIA,bureau direct,642903,29-09-20242018
POL036163,2023-12-10,2024-04-21,2024-11-07,HYD 101,expiré,LEADWAY,bureau direct,431404,29-09-20242018
POL903110,2024-04-18,2024-08-29,2025-01-05,19Z•517,annulé,SUNU,bureau direct,4260691,29-09-20242018
POL626917,2023-09-12,2025-09-07,2025-09-28,543 MAD,annulé,NSIA,agent generale,3654311,29-09-20242018
POL503530,2023-09-30,2023-12-16,2025-02-26,899 RGL,annulé,NSIA,banque assurance,4266783,29-09-20242018
POL290953,2020-08-23,2021-02-15,2023-11-11,90C 3626,suspendu,LEADWAY,banque assurance,1590972,29-09-20242018
POL524420,2021-06-27,2023-12-09,2024-06-01,314AA,annulé,LEADWAY,bureau direct,4030003,29-09-20242018
POL252385,2023-09-15,2024-11-28,2025-05-20,176-DAC,annulé,NSIA,banque assurance,2447269,29-09-20242018
POL450967,2022-02-09,2022-03-26,2025-06-20,B58 7HO,annulé,LEADWAY,courtier,2910825,29-09-20242018
POL015055,2019-11-20,2024-02-05,2024-07-21,6SL7813,annulé,SUNU,banque assurance,527675,29-09-20242018
POL170233,2021-09-21,2022-08-24,2024-02-24,024 MQN,annulé,LEADWAY,courtier,926039,29-09-20242018
POL073193,2022-11-04,2025-04-12,2025-07-20,7-38049I,valide,LEADWAY,agent generale,4277794,29-09-20242018
POL179035,2022-11-23,2025-01-08,2025-08-01,UAF5217,valide,LEADWAY,agent generale,3835722,29-09-20242018
POL026867,2024-05-15,2024-12-08,2025-01-20,A47 8TX,valide,SUNU,agent generale,4845294,29-09-20242018
POL775146,2022-10-09,2023-03-08,2024-10-01,SEK 810,suspendu,LEADWAY,banque assurance,4362542,29-09-20242018
POL539036,2022-11-29,2025-08-13,2025-08-13,851 9VO,suspendu,LEADWAY,banque assurance,3681681,29-09-20242018
POL847529,2024-05-09,2025-08-15,2025-09-19,OHM 425,expiré,SUNU,bureau direct,2122360,29-09-20242018
POL835331,2024-05-06,2025-06-15,2025-09-20,45P 381,suspendu,NSIA,bureau direct,533759,29-09-20242018
POL988896,2021-01-20,2021-02-08,2022-10-09,RO 7500,valide,NSIA,courtier,128537,29-09-20242018
POL114641,2020-02-11,2023-05-03,2023-05-26,06-0953D,annulé,SUNU,bureau direct,314511,29-09-20242018
POL306762,2022-10-01,2025-09-22,2025-09-22,45V UV2,suspendu,SUNU,banque assurance,1776424,29-09-20242018
POL115895,2019-10-22,2020-11-15,2022-01-02,30LY196,suspendu,LEADWAY,banque assurance,4238867,29-09-20242018
POL163115,2020-11-09,2023-03-30,2023-09-18,9NKC375,annulé,NSIA,courtier,1168617,29-09-20242018
POL259912,2022-11-06,2023-12-05,2025-04-16,04N O01,valide,SUNU,bureau direct,2920204,29-09-20242018
POL806543,2021-02-10,2025-05-19,2025-09-26,RNL 241,suspendu,SUNU,agent generale,2148494,29-09-20242018
POL042035,2020-01-23,2020-06-02,2021-10-24,788 EMC,suspendu,SUNU,bureau direct,1012645,29-09-20242018
POL699639,2020-03-01,2021-09-05,2025-02-05,0-23795,annulé,SUNU,courtier,4877499,29-09-20242018
POL094145,2024-07-30,2024-09-04,2025-06-28,YAZ 226,suspendu,LEADWAY,courtier,2623046,29-09-20242018
POL661959,2020-01-20,2020-07-28,2025-08-03,1941,annulé,LEADWAY,banque assurance,1785656,29-09-20242018
POL092391,2024-06-20,2025-04-13,2025-05-16,WVP 177,valide,NSIA,courtier,126352,29-09-20242018
POL253652,2020-07-25,2021-11-18,2024-11-14,293-GVC,valide,NSIA,bureau direct,1255261,29-09-20242018
POL090407,2022-06-06,2023-11-14,2024-03-23,127W7,annulé,NSIA,courtier,3060337,29-09-20242018
POL450553,2022-08-08,2024-02-10,2025-07-12,329 7ZW,expiré,SUNU,bureau direct,3256143,29-09-20242018
POL492339,2020-04-07,2021-08-11,2025-03-20,WCK-1697,valide,NSIA,bureau direct,4289963,29-09-20242018
POL591374,2022-01-05,2025-03-22,2025-09-09,JQU-4645,expiré,NSIA,agent generale,1431921,29-09-20242018
POL256193,2021-06-10,2022-05-28,2025-07-07,140105,expiré,LEADWAY,courtier,2359270,29-09-20242018
POL499950,2023-07-31,2024-08-05,2025-05-26,J04 8YZ,valide,LEADWAY,banque assurance,2609889,29-09-20242018
POL402051,2023-06-04,2024-05-17,2024-07-12,QJU-9834,suspendu,NSIA,courtier,2086688,29-09-20242018
POL307877,2023-07-12,2023-10-11,2024-01-07,8006,valide,NSIA,courtier,670921,29-09-20242018
POL406295,2021-04-28,2023-02-09,2024-11-15,49UN7,suspendu,NSIA,agent generale,2272005,29-09-20242018
POL564714,2021-05-14,2021-06-26,2024-06-21,9H D2654,annulé,NSIA,agent generale,2182937,29-09-20242018
POL978224,2024-06-11,2024-08-05,2025-05-17,509 CTL,annulé,LEADWAY,courtier,1944903,29-09-20242018
POL240921,2022-04-02,2024-09-28,2024-09-28,81-W074,annulé,LEADWAY,agent generale,227352,29-09-20242018
POL774534,2024-05-03,2024-11-15,2024-12-18,C70 7CM,annulé,SUNU,bureau direct,3570757,29-09-20242018
POL156991,2021-07-16,2025-03-04,2025-09-12,ZTG 746,suspendu,NSIA,agent generale,2152435,29-09-20242018
POL463140,2020-11-25,2025-02-14,2025-03-08,9R FE861,suspendu,SUNU,agent generale,3416337,29-09-20242018
POL868905,2021-02-12,2022-05-15,2023-06-08,UFR 148,suspendu,NSIA,banque assurance,1918355,29-09-20242018
POL220746,2022-02-13,2024-04-18,2024-06-28,6-59547,expiré,LEADWAY,banque assurance,3897179,29-09-20242018
POL243994,2024-05-06,2024-06-29,2024-12-14,OJR 635,valide,LEADWAY,agent generale,2494710,29-09-20242018
POL274496,2022-05-13,2024-12-25,2025-01-21,5RBD067,valide,NSIA,agent generale,1420071,29-09-20242018
POL499290,2023-10-04,2025-08-30,2025-09-16,Y37-19F,annulé,SUNU,bureau direct,4047665,29-09-20242018
POL137120,2022-06-13,2023-09-24,2024-12-05,3-6401A,suspendu,SUNU,bureau direct,488688,29-09-20242018
POL029878,2020-02-24,2025-06-09,2025-08-07,HHY 671,expiré,SUNU,courtier,1618973,29-09-20242018
POL292364,2021-09-14,2022-11-12,2023-03-08,915-QPJ,valide,NSIA,bureau direct,4455779,29-09-20242018
POL226111,2024-04-11,2025-01-14,2025-02-28,44S B32,expiré,NSIA,banque assurance,2669357,29-09-20242018
POL568743,2023-11-11,2024-03-28,2025-07-21,0UF6717,annulé,LEADWAY,agent generale,1063619,29-09-20242018
POL516419,2021-01-01,2025-07-29,2025-09-03,0FK B48,valide,NSIA,bureau direct,76099,29-09-20242018
POL817365,2023-09-28,2024-06-18,2024-12-08,656HHZ,valide,SUNU,courtier,2331205,29-09-20242018
POL263348,2021-07-26,2023-02-01,2025-09-25,JAG3561,expiré,LEADWAY,agent generale,863985,29-09-20242018
POL651245,2020-11-04,2023-10-19,2024-12-10,942 BMS,annulé,NSIA,agent generale,3620626,29-09-20242018
POL127745,2020-06-22,2023-10-01,2024-11-11,6QP 496,expiré,SUNU,agent generale,4441283,29-09-20242018
POL362536,2019-11-17,2020-01-18,2022-06-18,9QK F25,valide,SUNU,agent generale,622179,29-09-20242018
POL691540,2022-04-07,2024-01-29,2024-11-08,7SR6181,valide,LEADWAY,agent generale,2437283,29-09-20242018
POL218764,2021-12-19,2025-04-17,2025-09-14,7767 WY,annulé,LEADWAY,banque assurance,2210307,29-09-20242018
POL064610,2023-09-04,2024-09-19,2024-11-25,455 QAH,expiré,NSIA,agent generale,2581227,29-09-20242018
POL401594,2021-07-28,2024-01-21,2025-08-04,589-TGV,suspendu,LEADWAY,courtier,2182148,29-09-20242018
POL157355,2022-09-29,2023-04-20,2025-02-13,986 5XC,expiré,SUNU,banque assurance,559519,29-09-20242018
POL868339,2023-05-04,2025-02-16,2025-03-01,84W 4202,expiré,NSIA,agent generale,1964197,29-09-20242018
POL456754,2021-09-11,2022-01-31,2025-01-27,484-BDD,valide,NSIA,courtier,695030,29-09-20242018
POL883488,2022-02-14,2022-06-27,2023-02-28,NSV-087,annulé,SUNU,banque assurance,2943208,29-09-20242018
POL898876,2019-11-29,2020-09-07,2025-08-09,TBG-0359,annulé,SUNU,banque assurance,4919607,29-09-20242018
POL023937,2022-10-04,2023-11-12,2023-11-29,3865,valide,NSIA,banque assurance,567219,29-09-20242018
POL337139,2023-12-19,2025-05-05,2025-07-08,CU 18581,expiré,LEADWAY,courtier,2270095,29-09-20242018
POL455305,2024-04-10,2025-04-08,2025-09-16,4-X2618,suspendu,NSIA,banque assurance,4874599,29-09-20242018
POL181764,2023-12-07,2024-12-03,2025-06-29,959-EGB,valide,SUNU,agent generale,4145765,29-09-20242018
POL897440,2023-01-22,2023-12-28,2024-12-19,093963,annulé,NSIA,banque assurance,3872928,29-09-20242018
POL982348,2024-05-26,2024-10-14,2025-03-11,96X 1552,expiré,SUNU,agent generale,2690070,29-09-20242018
POL363904,2021-11-26,2024-10-12,2025-05-05,INE5545,annulé,SUNU,courtier,1972888,29-09-20242018
POL394601,2023-04-22,2025-02-24,2025-08-15,1085,valide,LEADWAY,banque assurance,1165632,29-09-20242018
POL945020,2022-07-13,2022-11-17,2023-11-14,LNC 744,expiré,SUNU,courtier,278105,29-09-20242018
POL555358,2022-09-05,2025-01-26,2025-08-08,95WK813,suspendu,SUNU,agent generale,3885376,29-09-20242018
POL652050,2023-09-01,2023-10-15,2024-06-11,NPE 081,annulé,NSIA,agent generale,2041624,29-09-20242018
POL329418,2021-04-23,2025-04-01,2025-09-22,921 9KI,annulé,SUNU,bureau direct,167831,29-09-20242018
POL668804,2023-09-04,2025-08-08,2025-09-05,MUR-4998,suspendu,NSIA,banque assurance,2559628,29-09-20242018
POL602540,2021-06-20,2025-08-04,2025-09-20,M36-LGW,expiré,NSIA,bureau direct,681041,29-09-20242018
POL059931,2023-08-05,2025-07-14,2025-08-11,933 TGV,expiré,SUNU,bureau direct,1506992,29-09-20242018
POL187088,2022-03-02,2025-09-19,2025-09-21,8Q897,annulé,LEADWAY,bureau direct,192053,29-09-20242018
POL323731,2023-09-11,2025-02-05,2025-04-24,F34 2AR,annulé,SUNU,banque assurance,559436,29-09-20242018
POL015046,2023-06-09,2025-06-05,2025-07-02,825-NTK,expiré,NSIA,agent generale,1139719,29-09-20242018
POL949738,2021-09-15,2022-02-13,2023-11-24,1KD N13,suspendu,SUNU,banque assurance,171815,29-09-20242018
POL839277,2021-01-24,2021-11-25,2024-04-11,3480,annulé,SUNU,courtier,2567766,29-09-20242018
POL224005,2024-09-27,2025-04-28,2025-06-14,U67 5CY,suspendu,NSIA,banque assurance,254797,29-09-20242018
POL263818,2021-02-21,2023-02-20,2025-03-15,CLD T97,valide,SUNU,courtier,2407970,29-09-20242018
POL767992,2021-01-30,2021-06-27,2024-11-26,NNE 2733,suspendu,LEADWAY,banque assurance,635513,29-09-20242018
POL780333,2023-05-13,2024-08-09,2024-10-30,527D,valide,NSIA,agent generale,4202308,29-09-20242018
POL577716,2023-05-14,2025-09-23,2025-09-23,0PC 962,valide,NSIA,bureau direct,4508872,29-09-20242018
POL904806,2022-02-22,2022-11-15,2023-11-12,550-KVH,annulé,SUNU,courtier,2363411,29-09-20242018
POL239794,2021-05-19,2021-10-26,2022-09-04,806-DCKM,annulé,NSIA,courtier,3484644,29-09-20242018
POL659365,2020-05-30,2025-01-10,2025-07-12,LLD 859,annulé,NSIA,banque assurance,517575,29-09-20242018
POL368241,2020-02-23,2021-02-19,2023-04-24,VJ9 4618,suspendu,NSIA,courtier,2833795,29-09-20242018
POL944722,2024-05-09,2024-07-03,2024-08-26,21Q•527,valide,SUNU,bureau direct,2518482,29-09-20242018
POL097862,2022-04-14,2023-07-10,2025-03-16,VIO-9582,valide,NSIA,agent generale,3801912,29-09-20242018
POL480666,2023-11-14,2024-06-08,2025-08-01,688 ASA,annulé,NSIA,agent generale,1893107,29-09-20242018
POL473902,2022-11-22,2024-01-27,2024-08-05,868-OUB,annulé,LEADWAY,bureau direct,1710959,29-09-20242018
POL133926,2021-11-03,2022-09-16,2023-02-27,L 098320,valide,SUNU,agent generale,4720722,29-09-20242018
POL980141,2023-09-22,2025-05-12,2025-06-15,KVT 886,suspendu,SUNU,courtier,3823259,29-09-20242018
POL686084,2020-08-17,2022-07-05,2022-07-24,1LI14,valide,LEADWAY,banque assurance,2893621,29-09-20242018
POL411892,2021-03-01,2021-08-02,2023-06-02,652 8YU,expiré,LEADWAY,banque assurance,525936,29-09-20242018
POL083093,2020-03-23,2025-04-05,2025-05-21,246 VDT,valide,NSIA,bureau direct,2169930,29-09-20242018
POL527038,2021-05-19,2023-07-26,2024-05-04,XLC 6972,annulé,NSIA,banque assurance,3741351,29-09-20242018
POL562883,2022-10-05,2024-06-14,2024-09-14,2-09965I,annulé,LEADWAY,agent generale,3369888,29-09-20242018
POL612308,2021-08-22,2024-08-28,2024-09-05,5-28962Z,expiré,NSIA,banque assurance,1677281,29-09-20242018
POL114639,2019-10-18,2025-04-08,2025-09-27,3XQ7013,annulé,NSIA,banque assurance,2593049,29-09-20242018
POL243015,2024-06-13,2024-07-10,2024-09-26,4T 6C1DOO,expiré,LEADWAY,banque assurance,2566617,29-09-20242018
POL351960,2022-11-18,2024-07-14,2024-08-15,803 DAW,valide,SUNU,banque assurance,4949035,29-09-20242018
POL828543,2024-03-12,2024-08-21,2025-03-10,06D Q30,suspendu,NSIA,bureau direct,623454,29-09-20242018
POL745520,2020-12-14,2023-09-12,2024-02-21,5R462,valide,SUNU,bureau direct,616673,29-09-20242018
POL683238,2022-02-16,2025-09-15,2025-09-19,2XX8723,expiré,SUNU,bureau direct,35401,29-09-20242018
POL440561,2020-10-23,2020-12-10,2025-04-02,OOJ G58,expiré,SUNU,banque assurance,2897760,29-09-20242018
POL846071,2024-05-06,2024-05-19,2025-04-01,035PTU,expiré,NSIA,bureau direct,4478514,29-09-20242018
POL863525,2022-10-26,2022-11-17,2024-10-21,KYL-983,valide,SUNU,courtier,2413138,29-09-20242018
POL677459,2024-03-09,2025-01-14,2025-05-04,3-1095A,expiré,NSIA,courtier,1112768,29-09-20242018
POL956683,2024-02-03,2025-05-18,2025-05-25,3TG 917,annulé,NSIA,agent generale,3026343,29-09-20242018
POL962579,2024-08-12,2024-09-28,2025-05-25,8-9243P,suspendu,LEADWAY,agent generale,2302536,29-09-20242018
POL998615,2024-06-30,2025-05-23,2025-05-29,J85 8YC,annulé,NSIA,agent generale,1177192,29-09-20242018
POL000099,2024-08-20,2025-08-18,2025-08-19,WUP5418,annulé,SUNU,agent generale,3302361,29-09-20242018
POL801135,2023-10-04,2024-10-27,2025-07-18,GD1 7568,suspendu,SUNU,courtier,2954453,29-09-20242018
POL875266,2021-11-10,2024-12-17,2025-07-04,BVL 7888,annulé,LEADWAY,bureau direct,1124038,29-09-20242018
POL380666,2019-11-05,2022-05-22,2024-05-07,PIU-0927,suspendu,SUNU,banque assurance,2281765,29-09-20242018
POL700682,2021-12-13,2024-10-22,2025-02-02,988S2,expiré,LEADWAY,courtier,164537,29-09-20242018
POL547073,2023-01-08,2023-01-17,2024-05-02,474J5,valide,LEADWAY,banque assurance,2230640,29-09-20242018
POL135969,2024-09-21,2025-03-11,2025-06-09,NKF-570,annulé,NSIA,banque assurance,4239590,29-09-20242018
POL145417,2022-10-31,2025-04-15,2025-07-15,1TZ87,expiré,LEADWAY,agent generale,535100,29-09-20242018
POL499755,2022-12-13,2024-04-12,2024-08-17,JOH-712,expiré,LEADWAY,agent generale,4440445,29-09-20242018
POL731308,2019-12-09,2022-11-07,2023-05-03,O81-63C,valide,LEADWAY,agent generale,2136421,29-09-20242018
POL331673,2022-03-07,2022-12-19,2025-09-01,HQW-8084,annulé,SUNU,bureau direct,4038882,29-09-20242018
POL734186,2020-10-02,2024-07-18,2024-09-13,948-OJH,suspendu,LEADWAY,bureau direct,3533620,29-09-20242018
POL900202,2020-05-06,2020-08-16,2021-04-16,96OO2,expiré,NSIA,bureau direct,2035869,29-09-20242018
POL381072,2023-08-09,2024-02-04,2024-11-25,ILF 498,suspendu,NSIA,bureau direct,4549019,29-09-20242018
POL650315,2024-08-12,2025-08-09,2025-09-09,SN1 3805,suspendu,NSIA,agent generale,251138,29-09-20242018
POL419471,2022-09-02,2025-05-10,2025-05-15,689GYX,annulé,SUNU,agent generale,3756221,29-09-20242018
POL463293,2021-07-23,2023-03-01,2024-08-14,ZFO-3475,valide,NSIA,courtier,3311991,29-09-20242018
POL560619,2021-12-29,2024-11-16,2025-03-31,EAT-7308,annulé,NSIA,courtier,1203914,29-09-20242018
POL100161,2020-08-05,2024-04-10,2024-12-17,403-TOE,expiré,LEADWAY,agent generale,4199433,29-09-20242018
POL990216,2022-09-29,2025-02-24,2025-06-24,25-SS38,annulé,SUNU,courtier,4996975,29-09-20242018
POL613840,2023-01-29,2025-05-08,2025-09-18,220 SRQ,annulé,LEADWAY,agent generale,2554962,29-09-20242018
POL469347,2021-12-30,2022-11-27,2023-06-17,5BQ 574,expiré,LEADWAY,bureau direct,4490088,29-09-20242018
POL748030,2020-01-24,2020-11-30,2023-05-14,NRH 850,suspendu,LEADWAY,agent generale,2814960,29-09-20242018
POL306637,2022-06-25,2025-03-18,2025-08-24,831Z,expiré,SUNU,bureau direct,243231,29-09-20242018
POL525525,2024-05-28,2025-04-16,2025-08-11,99DP940,valide,NSIA,agent generale,847761,29-09-20242018
POL085228,2021-06-15,2021-07-24,2021-12-01,62T J48,expiré,LEADWAY,bureau direct,3718386,29-09-20242018
POL318943,2020-12-23,2024-10-17,2025-07-13,583 1241,annulé,LEADWAY,agent generale,2240724,29-09-20242018
POL037031,2022-03-10,2024-12-11,2025-06-28,2-1293O,valide,LEADWAY,courtier,4720084,29-09-20242018
POL728671,2023-03-25,2025-01-04,2025-03-15,ABG4247,annulé,SUNU,courtier,556421,29-09-20242018
POL387916,2022-10-18,2023-03-10,2023-06-22,219-401,expiré,SUNU,banque assurance,467537,29-09-20242018
POL296138,2024-08-27,2025-09-04,2025-09-08,OH5 M9C,valide,SUNU,bureau direct,3301934,29-09-20242018
POL126482,2022-07-23,2025-04-18,2025-08-13,549FQ,expiré,LEADWAY,banque assurance,2244022,29-09-20242018
POL864006,2020-12-04,2022-08-18,2025-04-01,2-22899,suspendu,LEADWAY,courtier,294438,29-09-20242018
POL793691,2019-11-18,2023-09-15,2025-02-15,778697,valide,SUNU,banque assurance,3244850,29-09-20242018
POL120062,2024-01-28,2024-08-11,2025-03-24,84-UF20,suspendu,SUNU,bureau direct,3681249,29-09-20242018
